bank_name,lei,period,template_code,row_id,row_label,amount,eba_item_id,is_new_metric,source_page,source_file
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,16a,Cash outflows - Total weighted value,3932000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,16b,Cash inflows - Total weighted value,459000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,16,Total net cash outflows (adjusted value),3473000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,17,Total net cash outflows,0.0337,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,18,LCR liquidity coverage ratio,19371000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,19,Total required stable funding,12303000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,KM1,20,NSFR ratio,0.015745067333803587,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,1b,Number of data points used in the calculation of averages,12000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,1,Total HQLA,11670000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,2,Retail deposits,621000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,3,Stable deposits,339000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,4,Less stable deposits,282000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,5,Unsecured wholesale funding,2776000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,7,Non-operational deposits (all counterparties),27.71,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,8,Unsecured debt,6000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,10,Additional requirements,146000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,11,Outflows related to derivative exposures and other collateral requirements,102000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,13,Credit and liquidity facilities,44000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,14,Other contractual funding obligations,181000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,15,Other contingent funding obligations,208000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,16,Total Cash Outflows,3932000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,18,Inflows from fully performing exposures,234000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,19,Total Cash Inflows,225000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,20,TOTAL CASH INFLOWS,459000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,20c,Inflows Subject to 75% Cap,4.59,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,21,LCR HQLA,11670000000.0,2520401,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,22,Total Net Cash Outflows,3473000000.0,2520402,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-09-30,LIQ1,23,LCR Ratio,0.0337,2520403,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,1,Capital instruments and the related share premium accounts,638000000.0,2520103,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,2,Retained earnings,1230000000.0,2520104,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,3,Accumulated other comprehensive income,53000000.0,2520105,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,5a,Independently reviewed interim profits net of foreseeable charges or dividends,252000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,6,Common Equity Tier 1 (CET1) capital before regulatory adjustments,2173000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,7,Additional value adjustments,-46000000.0,2520109,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,8,Intangible assets,-25000000.0,2520110,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,9,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,20,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,24,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,26,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,27a,Other regulatory adjustments,-26000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,28,Total regulatory adjustments to Common Equity Tier 1 (CET1),-97000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,29,Common Equity Tier 1,2075000000.0,2520102,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,30,Additional Tier 1,220000000.0,2520129,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,31,of which: classified as equity under applicable accounting standards,220000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,36,Additional Tier 1 (AT1) capital before regulatory adjustments,220000000.0,2520128,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,41,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,44,Tier 1 capital,220000000.0,2520133,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,45,Tier 2 instruments,2295000000.0,2520135,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,46,Capital instruments and the related share premium accounts,307000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,51,Tier 2 (T2) capital before regulatory adjustments,307000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,54a,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,56,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,58,Total capital,307000000.0,2520101,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,59,Total risk exposure amount,2603000000.0,2520138,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,60,Common Equity Tier 1 ratio,10834000000.0,2520140,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,61,Tier 1 ratio,0.1916,2520141,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,62,Total capital ratio,0.2119,2520142,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,63,Total capital,0.2402,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,64,Institution CET1 overall capital requirements,0.1134,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,65,of which: capital conservation buffer requirement,0.025,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,66,of which: countercyclical capital buffer requirement,0.0092,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,67,of which: systemic risk buffer requirement,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,67a,of which: Global Systemically Important Institution (G-SII) or Other Systemically Important Institution (O-SII) buffer requirement,0.0188,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,67b,of which: additional own funds requirements to address the risks other than the risk of excessive leverage,0.0155,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,68,Common Equity Tier 1 capital (as a percentage of risk exposure amount) available after meeting the minimum capital requirements,0.1311,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,69,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,70,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,71,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,72,Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),1.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,73,Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),0.23,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,74,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,75,"Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)",0.15,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,76,Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,77,Cap on inclusion of credit risk adjustments in T2 under standardised approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,78,Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,79,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,80,Current cap on CET1 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,81,Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,82,Current cap on AT1 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,83,Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,84,Current cap on T2 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CC1,85,Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CR1,1,Loans and advances,1.0,2520603,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CR1,2,Debt securities,2000000.0,2520602,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,CR1,3,Off-balance sheet,3000000.0,2520606,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,1,Parallel up,151000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,2,Parallel down,-171000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,3,Steepener,81000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,4,Flattener,-160000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,5,Short rates up,-153000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,IRRBB1,6,Short rates down,74000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,1,Common Equity Tier 1,2075000000.0,2520102,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,2,Tier 1 capital,2295000000.0,2520133,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,3,Total capital,2603000000.0,2520101,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,4,Total risk exposure amount,10834000000.0,2520138,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,5,Common Equity Tier 1 ratio,0.1916,2520146,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,6,Tier 1 ratio,0.2119,2520147,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,7,Total capital ratio,0.2402,2520148,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.0275,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,7e,of which: to be made up of CET1 capital (percentage points),0.0155,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,7f,of which: to be made up of Tier 1 capital (percentage points),0.0206,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,7g,Total SREP own funds requirements (%),0.1075,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,8,Capital conservation buffer,0.025,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,9,Countercyclical capital buffer,0.0092,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,9a,Systemic risk buffer (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,10,Global Systemically Important Institution buffer (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,10a,Other Systemically Important Institution buffer (%),0.0188,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,11,Combined buffer requirement,0.053,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,11a,Overall capital requirements (%),0.1605,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,12,CET1 available after meeting the total SREP own funds requirements (%),0.1311,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,13,Leverage ratio total exposure measure,26220000000.0,2520903,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14,Leverage ratio,0.0875,2520905,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14a,Additional own funds requirements to address the risk of excessive leverage (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14b,of which: to be made up of CET1 capital (percentage points),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14c,Total SREP leverage ratio requirements (%),0.03,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14d,Leverage ratio buffer requirement (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,14e,Overall leverage ratio requirement (%),0.03,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,15,Total HQLA,11485000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,16a,Cash outflows - Total weighted value,4012000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,16b,Cash inflows - Total weighted value,458000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,16,Total net cash outflows (adjusted value),3554000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,17,Total net cash outflows,0.032400000000000005,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,18,LCR liquidity coverage ratio,19894000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,19,Total required stable funding,12258000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,KM1,20,NSFR ratio,0.016200000000000003,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,1b,Number of data points used in the calculation of averages,12000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,1,Total HQLA,11484991890.329166,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,2,Retail deposits,629956461.3041667,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,3,Stable deposits,340620657.4583334,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,4,Less stable deposits,289335803.8458333,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,5,Unsecured wholesale funding,2826287833.283333,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,6,Operational deposits (all counterparties) and deposits in networks of cooperative banks,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,7,Non-operational deposits (all counterparties),28.19678458283333,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,8,Unsecured debt,6609375.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,9,Secured wholesale funding,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,10,Additional requirements,156206742.8,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,11,Outflows related to derivative exposures and other collateral requirements,99503872.83333331,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,12,Outflows related to loss of funding on debt products,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,13,Credit and liquidity facilities,56702869.96666667,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,14,Other contractual funding obligations,190061466.5833333,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,15,Other contingent funding obligations,209807273.15540832,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,16,Total Cash Outflows,4012319777.1262417,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,17,Secured lending (e.g. reverse repos),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,18,Inflows from fully performing exposures,229380076.54166666,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,19,Total Cash Inflows,228527239.91666666,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,19a,(Difference between total weighted inflows and total weighted outflows arising from transactions in third countries where there are transfer restrictions or which are denominated in non-convertible currencies),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,19b,(Excess inflows from a related specialised credit institution),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,20,TOTAL CASH INFLOWS,457907316.4583334,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,20a,Fully exempt inflows,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,20b,Inflows Subject to 90% Cap,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,20c,Inflows Subject to 75% Cap,4.579073164583334,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,21,LCR HQLA,11484991890.329166,2520401,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,22,Total Net Cash Outflows,3554412460.6679087,2520402,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LIQ1,23,LCR Ratio,0.03243763765965014,2520403,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2024-12-31,LR1,1,Total assets per FS,26484000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
