id,lei,period,template_code,table_title,row_id,row_label,raw_label,amount,eba_item_id,is_new_metric,source_page,created_at,bank_name,dimension_name
85692,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,OV1,EU 10a,Of which the standardised approach (SA),Blueprint Parser,157.0,,0,27,2026-01-13 05:59:00,Eurobank,Default
85693,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,OV1,EU 10b,Of which the basic approach (F-BA and R-BA),Blueprint Parser,157.0,,0,27,2026-01-13 05:59:00,Eurobank,Default
85694,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,OV1,EU 19a,Of which 1250% / deduction,Blueprint Parser,917.0,,0,27,2026-01-13 05:59:00,Eurobank,Default
85695,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,OV1,EU 21a,Of which the Simplified standardised approach (S-SA),Blueprint Parser,152.0,,0,27,2026-01-13 05:59:00,Eurobank,Default
85696,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,OV1,EU 24a,Exposures to crypto-assets,Blueprint Parser,3058.0,,0,27,2026-01-13 05:59:00,Eurobank,Default
85697,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,1,"On-balance sheet items (excluding derivatives, SFTs, but including collateral)",Blueprint Parser,100630.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85698,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,10,(Exempted CCP leg of client-cleared trade exposures) (SA-CCR),Blueprint Parser,-10.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85699,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,12,(Adjusted effective notional offsets and add-on deductions for written credit derivatives),Blueprint Parser,723.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85700,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,13,Total derivatives exposures,Blueprint Parser,723.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85701,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,14,"Gross SFT assets (with no recognition of netting), after adjustment for sales accounting transactions",Blueprint Parser,1067.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85702,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,15,(Netted amounts of cash payables and cash receivables of gross SFT assets),Blueprint Parser,626.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85703,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,16,Counterparty credit risk exposure for SFT assets,Blueprint Parser,626.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85704,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,17,Agent transaction exposures,Blueprint Parser,-17.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85705,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,18,Total securities financing transaction exposures,Blueprint Parser,1692.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85706,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,20,(Adjustments for conversion to credit equivalent amounts),Blueprint Parser,-13019.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85707,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,21,(General provisions deducted in determining Tier 1 capital and specific provisions associated associated with off-balance sheet exposures),Blueprint Parser,-402.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85708,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,22,Off-balance sheet exposures,Blueprint Parser,17600.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85709,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,23,Tier 1 capital,Blueprint Parser,8427.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85710,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,24,Total exposure measure,Blueprint Parser,107100.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85711,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,25a,Leverage ratio (excluding the impact of any applicable temporary exemption of central bank reserves) (%),Blueprint Parser,0.079,,0,52,2026-01-13 05:59:00,Eurobank,Default
85712,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,26,Regulatory minimum leverage ratio requirement (%),Blueprint Parser,0.03,,0,52,2026-01-13 05:59:00,Eurobank,Default
85713,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,27,Leverage ratio buffer requirement (%),Blueprint Parser,0.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85714,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,3,(Deductions of receivables assets for cash variation margin provided in derivatives transactions),Blueprint Parser,-124.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85715,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,5,(General credit risk adjustments to on-balance sheet items),Blueprint Parser,-402.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85716,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,6,(Asset amounts deducted in determining Tier 1 capital),Blueprint Parser,-402.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85717,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,7,Total on-balance sheet exposures (excluding derivatives and SFTs),Blueprint Parser,100104.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85718,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,8,Replacement cost associated with SA-CCR derivatives transactions (ie net of eligible cash variation margin),Blueprint Parser,186.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85719,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,9,Add-on amounts for potential future exposure associated with SA-CCR derivatives transactions,Blueprint Parser,536.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85720,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-10a,(Exempted CCP leg of client-cleared trade exposures) (simplified standardised approach),Blueprint Parser,-10.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85721,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-17a,(Exempted CCP leg of client-cleared SFT exposure),Blueprint Parser,1692.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85722,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-22k,"(Excluded exposures to shareholders according to Article 429a (1), point (da) CRR)",Blueprint Parser,-22.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85723,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-22l,(Exposures deducted in accordance with point (q) of Article 429a(1) CRR),Blueprint Parser,-22.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85724,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-22m,(Total exempted exposures),Blueprint Parser,8427.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85725,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-25,Leverage ratio (excluding the impact of the exemption of public sector investments and promotional loans) (%),Blueprint Parser,0.079,,0,52,2026-01-13 05:59:00,Eurobank,Default
85726,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-26a,Additional own funds requirements to address the risk of excessive leverage (%),Blueprint Parser,0.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85727,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-26b,of which: to be made up of CET1 capital,Blueprint Parser,0.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85728,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-27a,Overall leverage ratio requirement (%),Blueprint Parser,0.03,,0,52,2026-01-13 05:59:00,Eurobank,Default
85729,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-8a,Derogation for derivatives: replacement costs contribution under the simplified standardised approach,Blueprint Parser,536.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85730,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,LR2,EU-9a,Derogation for derivatives: Potential future exposure contribution under the simplified standardised approach,Blueprint Parser,-9.0,,0,52,2026-01-13 05:59:00,Eurobank,Default
85731,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,LIQ1,1,Total high-quality liquid assets (HQLA),Blueprint Parser,580.0,,0,56,2026-01-13 05:59:01,Eurobank,Default
85732,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,LIQ1,3,Stable deposits,Blueprint Parser,34562.0,,0,56,2026-01-13 05:59:01,Eurobank,Default
85733,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,LIQ1,4,Less stable deposits,Blueprint Parser,15255.0,,0,56,2026-01-13 05:59:01,Eurobank,Default
85735,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,1,Parallel up,Blueprint Parser,-606.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85737,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,2,Parallel down,Blueprint Parser,275.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85739,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,3,Steepener,Blueprint Parser,132.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85741,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,4,Flattener,Blueprint Parser,-345.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85743,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,5,Short rates up,Blueprint Parser,-394.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85745,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,IRRBB1,6,Short rates down,Blueprint Parser,164.0,,0,45,2026-01-13 05:59:01,Eurobank,NII
85746,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,1,Capital instruments and the related share premium accounts,Blueprint Parser,1954.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85747,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,15,Defined-benefit pension fund assets (negative amount),Blueprint Parser,-69.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85748,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,2,Retained earnings,Blueprint Parser,3034.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85749,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,25,of which: deferred tax assets arising from temporary differences,Blueprint Parser,-8.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85750,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,27,Qualifying AT1 deductions that exceed the AT1 items of the institution (negative amount),Blueprint Parser,-223.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85751,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,28,Total regulatory adjustments to Common Equity Tier 1 (CET1),Blueprint Parser,-730.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85752,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,29,Common Equity Tier 1 (CET1) capital,Blueprint Parser,7932.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85753,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,3,Accumulated other comprehensive income (and other reserves),Blueprint Parser,3311.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85754,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,30,Capital instruments and the related share premium accounts,Blueprint Parser,1954.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85755,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,34,Qualifying Tier 1 capital included in consolidated AT1 capital (including minority interests not included in row 5) issued by subsidiaries and held by third parties,Blueprint Parser,8427.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85756,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,36,Additional Tier 1 (AT1) capital before regulatory adjustments,Blueprint Parser,495.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85757,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,44,Additional Tier 1 (AT1) capital,Blueprint Parser,-2.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85758,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,45,Tier 1 capital (T1 = CET1 + AT1),Blueprint Parser,8427.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85759,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,46,Capital instruments and the related share premium accounts,Blueprint Parser,1954.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85760,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,51,Tier 2 (T2) capital before regulatory adjustments,Blueprint Parser,1705.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85761,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,57,Total regulatory adjustments to Tier 2 (T2) capital,Blueprint Parser,58.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85762,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,58,Tier 2 (T2) capital,Blueprint Parser,1705.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85763,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,59,Total capital (TC = T1 + T2),Blueprint Parser,10132.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85764,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,6,Common Equity Tier 1 (CET1) capital before regulatory adjustments,Blueprint Parser,8662.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85765,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,60,Total Risk exposure amount,Blueprint Parser,51720.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85766,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,61,Common Equity Tier 1 capital,Blueprint Parser,0.153,,0,114,2026-01-13 05:59:02,Eurobank,Default
85767,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,62,Tier 1 capital,Blueprint Parser,8427.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85768,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,63,Total capital,Blueprint Parser,10132.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85769,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,64,Institution CET1 overall capital requirements,Blueprint Parser,64.0,,0,114,2026-01-13 05:59:02,Eurobank,Default
85770,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,65,of which: capital conservation buffer requirement,Blueprint Parser,0.025,,0,114,2026-01-13 05:59:02,Eurobank,Default
85771,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,66,of which: countercyclical capital buffer requirement,Blueprint Parser,0.0055000000000000005,,0,114,2026-01-13 05:59:02,Eurobank,Default
85772,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,67,of which: systemic risk buffer requirement,Blueprint Parser,0.0,,0,114,2026-01-13 05:59:02,Eurobank,Default
85773,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,7,Additional value adjustments (negative amount),Blueprint Parser,-5.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85774,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,77,Cap on inclusion of credit risk adjustments in T2 under standardised approach,Blueprint Parser,77.0,,0,114,2026-01-13 05:59:02,Eurobank,Default
85775,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,79,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,Blueprint Parser,79.0,,0,114,2026-01-13 05:59:02,Eurobank,Default
85776,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,8,Intangible assets (net of related tax liability) (negative amount),Blueprint Parser,-353.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85777,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,EU-20b,of which: qualifying holdings outside the financial sector (negative amount),Blueprint Parser,-20.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85778,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,EU-20c,of which: securitisation positions (negative amount),Blueprint Parser,-84.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85779,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,EU-25a,Losses for the current financial year (negative amount),Blueprint Parser,-25.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85780,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,CC1,EU-5a,Independently reviewed interim profits net of any foreseeable charge or dividend,Blueprint Parser,-5.0,,0,113,2026-01-13 05:59:02,Eurobank,Default
85781,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,1,Common Equity Tier 1 (CET1) capital,Blueprint Parser,0.6,,0,17,2026-01-13 05:59:06,NBG,Default
85782,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,10,Global Systemically Important Institution buffer (%),Blueprint Parser,-0.1,,0,17,2026-01-13 05:59:06,NBG,Default
85783,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,11,Combined buffer requirement (%),Blueprint Parser,0.0356,,0,17,2026-01-13 05:59:06,NBG,Default
85784,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,12,CET1 available after meeting the total SREP own funds requirements (%),Blueprint Parser,0.10869999999999999,,0,17,2026-01-13 05:59:06,NBG,Default
85785,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,13,Total exposure measure,Blueprint Parser,80140.0,,0,17,2026-01-13 05:59:06,NBG,Default
85786,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,14,Leverage ratio (%),Blueprint Parser,0.08990000000000001,,0,17,2026-01-13 05:59:06,NBG,Default
85787,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,15,Total high-quality liquid assets (HQLA) (Weighted value -average),Blueprint Parser,21401.0,,0,17,2026-01-13 05:59:06,NBG,Default
85788,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,16,Total net cash outflows (adjusted value),Blueprint Parser,8173.0,,0,17,2026-01-13 05:59:06,NBG,Default
85789,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,17,Liquidity coverage ratio (%),Blueprint Parser,0.026208999999999996,,0,17,2026-01-13 05:59:06,NBG,Default
85790,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,18,Total available stable funding,Blueprint Parser,61905.0,,0,17,2026-01-13 05:59:06,NBG,Default
85791,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,19,Total required stable funding,Blueprint Parser,41794.0,,0,17,2026-01-13 05:59:06,NBG,Default
85792,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,2,Tier 1 capital,Blueprint Parser,0.0275,,0,17,2026-01-13 05:59:06,NBG,Default
85793,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,20,NSFR ratio (%),Blueprint Parser,0.014812,,0,17,2026-01-13 05:59:06,NBG,Default
85794,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,3,Total capital,Blueprint Parser,0.6,,0,17,2026-01-13 05:59:06,NBG,Default
85795,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,4,Total risk exposure amount,Blueprint Parser,0.5,,0,17,2026-01-13 05:59:06,NBG,Default
85796,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,4a,Total risk exposure pre-floor,Blueprint Parser,38074.0,,0,17,2026-01-13 05:59:06,NBG,Default
85797,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,5,Common Equity Tier 1 ratio (%),Blueprint Parser,0.1893,,0,17,2026-01-13 05:59:06,NBG,Default
85798,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,5b,Common Equity Tier 1 ratio considering unfloored TREA (%),Blueprint Parser,0.1893,,0,17,2026-01-13 05:59:06,NBG,Default
85799,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,6,Tier 1 ratio (%),Blueprint Parser,0.1893,,0,17,2026-01-13 05:59:06,NBG,Default
85800,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,6b,Tier 1 ratio considering unfloored TREA (%),Blueprint Parser,0.1893,,0,17,2026-01-13 05:59:06,NBG,Default
85801,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,7,Total capital ratio (%),Blueprint Parser,0.4,,0,17,2026-01-13 05:59:06,NBG,Default
85802,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,7b,Total capital ratio considering unfloored TREA (%),Blueprint Parser,0.2167,,0,17,2026-01-13 05:59:06,NBG,Default
85803,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,8,Capital conservation buffer (%),Blueprint Parser,0.025,,0,17,2026-01-13 05:59:06,NBG,Default
85804,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,9,Institution specific countercyclical capital buffer (%),Blueprint Parser,0.0006,,0,17,2026-01-13 05:59:06,NBG,Default
85805,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 11a,Overall capital requirements (%),Blueprint Parser,0.1431,,0,17,2026-01-13 05:59:06,NBG,Default
85806,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 14a,Additional own funds requirements to address the risk of excessive leverage (%),Blueprint Parser,0.0,,0,17,2026-01-13 05:59:06,NBG,Default
85807,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 14b,of which: to be made up of CET1 capital (percentage points),Blueprint Parser,0.0155,,0,17,2026-01-13 05:59:06,NBG,Default
85808,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 14c,Total SREP leverage ratio requirements (%),Blueprint Parser,0.03,,0,17,2026-01-13 05:59:06,NBG,Default
85809,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 14d,Leverage ratio buffer requirement (%),Blueprint Parser,0.0,,0,17,2026-01-13 05:59:06,NBG,Default
85810,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 16a,Cash outflows - Total weighted value,Blueprint Parser,8941.0,,0,17,2026-01-13 05:59:06,NBG,Default
85811,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 16b,Cash inflows - Total weighted value,Blueprint Parser,768.0,,0,17,2026-01-13 05:59:06,NBG,Default
85812,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 7e,of which: to be made up of CET1 capital (percentage points),Blueprint Parser,0.0155,,0,17,2026-01-13 05:59:06,NBG,Default
85813,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 7f,of which: to be made up of Tier 1 capital (percentage points),Blueprint Parser,7207.0,,0,17,2026-01-13 05:59:06,NBG,Default
85814,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 7g,Total SREP own funds requirements (%),Blueprint Parser,0.1075,,0,17,2026-01-13 05:59:06,NBG,Default
85815,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,KM1,EU 9a,Systemic risk buffer (%),Blueprint Parser,0.0,,0,17,2026-01-13 05:59:06,NBG,Default
85816,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,1,Credit risk (excluding CCR),Blueprint Parser,31248.0,,0,24,2026-01-13 05:59:09,NBG,Default
85817,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,10,Credit valuation adjustments risk - CVA risk,Blueprint Parser,311.0,,0,24,2026-01-13 05:59:09,NBG,Default
85818,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,15,Settlement risk,Blueprint Parser,197.0,,0,24,2026-01-13 05:59:09,NBG,Default
85819,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,16,Securitisation exposures in the non-trading book (after the cap),Blueprint Parser,197.0,,0,24,2026-01-13 05:59:09,NBG,Default
85820,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,17,Of which SEC-IRBA approach,Blueprint Parser,80.0,,0,24,2026-01-13 05:59:09,NBG,Default
85821,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,18,Of which SEC-ERBA (including IAA),Blueprint Parser,117.0,,0,24,2026-01-13 05:59:09,NBG,Default
85822,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,19,Of which SEC-SA approach,Blueprint Parser,0.125,,0,24,2026-01-13 05:59:09,NBG,Default
85823,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,20,"Position, foreign exchange and commodities risks (Market risk)",Blueprint Parser,1842.0,,0,24,2026-01-13 05:59:09,NBG,Default
85824,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,22,Of which Alternative Internal Model Approach (A-IMA),Blueprint Parser,457.0,,0,24,2026-01-13 05:59:09,NBG,Default
85825,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,23,Reclassifications between the trading and non-trading books,Blueprint Parser,4000.0,,0,24,2026-01-13 05:59:09,NBG,Default
85826,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,24,Operational risk,Blueprint Parser,4000.0,,0,24,2026-01-13 05:59:09,NBG,Default
85827,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,28,Floor adjustment (after application of transitional cap),Blueprint Parser,38074.0,,0,24,2026-01-13 05:59:09,NBG,Default
85828,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,29,Total,Blueprint Parser,38074.0,,0,24,2026-01-13 05:59:09,NBG,Default
85829,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,9,Of which other CCR,Blueprint Parser,311.0,,0,24,2026-01-13 05:59:09,NBG,Default
85830,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,EU 10a,Of which the standardised approach (SA),Blueprint Parser,311.0,,0,24,2026-01-13 05:59:09,NBG,Default
85831,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,OV1,EU 24a,Exposures to crypto-assets,Blueprint Parser,0.025,,0,24,2026-01-13 05:59:09,NBG,Default
85832,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,LIQ1,1,Total high-quality liquid assets (HQLA),Blueprint Parser,0.0,,0,121,2026-01-13 05:59:10,NBG,Default
85833,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,LIQ1,10,Additional requirements,Blueprint Parser,1115.0,,0,119,2026-01-13 05:59:10,NBG,Default
85834,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,LIQ1,11,Outflows related to derivative exposures and other collateral requirements,Blueprint Parser,1115.0,,0,119,2026-01-13 05:59:10,NBG,Default
85835,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,LIQ1,13,Credit and liquidity facilities,Blueprint Parser,211.0,,0,119,2026-01-13 05:59:10,NBG,Default
