,period,Bank,Item,Portfolio,Product,Risk Type,amount,Item ID,Portfolio ID,Product ID,Risk Type ID
144,2025-06-30,Eurobank,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,3.00992254,2520443,5,1,1
145,2025-06-30,Eurobank,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,5.05283477,2520443,5,1,2
146,2025-06-30,Eurobank,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,General risk,0,2520444,5,2,1
147,2025-06-30,Eurobank,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520444,5,2,2
148,2025-06-30,Eurobank,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,19.79751104,2520451,5,0,0
149,2025-06-30,Eurobank,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,22.99811098,2520461,5,0,0
150,2025-06-30,Eurobank,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520471,5,0,0
151,2025-06-30,Eurobank,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520481,5,0,0
152,2025-06-30,Eurobank,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520491,5,0,0
153,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT,SA,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,457.17563576,2520401,1,0,0
154,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,1385.27978755,2520401,5,0,0
155,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Traded debt instruments,No breakdown by MKT_Risk,207.59766024,2520402,1,1,0
156,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Equities,No breakdown by MKT_Risk,93.21679614,2520402,1,2,0
157,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Foreign Exchange risk,No breakdown by MKT_Risk,156.36117938,2520402,1,3,0
158,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Commodity risk ,No breakdown by MKT_Risk,0,2520402,1,4,0
159,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,General risk,0.6986,2520403,1,1,1
160,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,Specific risk,4.686570375,2520403,1,1,2
161,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,General risk,1.261172125,2520404,1,2,1
162,2025-06-30,National Bank of Greece,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,Specific risk,89.99449,2520404,1,2,2
163,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,35.63523371,2520411,5,0,0
164,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,30.20328215,2520412,5,1,0
165,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,8.79854538,2520412,5,2,0
166,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,6.52126266,2520412,5,3,0
167,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,3.66589383,2520412,5,4,0
168,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,30.20328215,2520413,5,1,1
169,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520413,5,1,2
170,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,General risk,8.79854538,2520414,5,2,1
171,2025-06-30,National Bank of Greece,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,Specific risk,0,2520414,5,2,2
172,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,12.03133185,2520421,5,0,0
173,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,9.59829805,2520422,5,1,0
174,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Equities,No breakdown by MKT_Risk,3.20172245,2520422,5,2,0
175,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,3.5967243,2520422,5,3,0
176,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,1.07360345,2520422,5,4,0
177,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,9.59829805,2520423,5,1,1
178,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520423,5,1,2
179,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,General risk,3.20172245,2520424,5,2,1
180,2025-06-30,National Bank of Greece,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520424,5,2,2
181,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,75.18714929,2520431,5,0,0
182,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,68.74740395,2520432,5,1,0
183,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,18.21604997,2520432,5,2,0
184,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,14.93275798,2520432,5,3,0
185,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,35.23716555,2520432,5,4,0
186,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,68.74740395,2520433,5,1,1
187,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520433,5,1,2
188,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk,IM,Equities,General risk,18.21604997,2520434,5,2,1
189,2025-06-30,National Bank of Greece,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk,IM,Equities,Specific risk,0,2520434,5,2,2
190,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,25.9203385,2520441,5,0,0
191,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,22.24639464,2520442,5,1,0
192,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Equities,No breakdown by MKT_Risk,6.44719671,2520442,5,2,0
193,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,7.93533945,2520442,5,3,0
194,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,12.01443181,2520442,5,4,0
195,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,22.24639464,2520443,5,1,1
196,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520443,5,1,2
197,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,General risk,6.44719671,2520444,5,2,1
198,2025-06-30,National Bank of Greece,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520444,5,2,2
199,2025-06-30,National Bank of Greece,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520451,5,0,0
200,2025-06-30,National Bank of Greece,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520461,5,0,0
201,2025-06-30,National Bank of Greece,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520471,5,0,0
202,2025-06-30,National Bank of Greece,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520481,5,0,0
203,2025-06-30,National Bank of Greece,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520491,5,0,0
204,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT,SA,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,465.638304816069,2520401,1,0,0
205,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520401,5,0,0
206,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Traded debt instruments,No breakdown by MKT_Risk,240.0745309,2520402,1,1,0
207,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Equities,No breakdown by MKT_Risk,90.7225953,2520402,1,2,0
208,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Foreign Exchange risk,No breakdown by MKT_Risk,93.4486183960698,2520402,1,3,0
209,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Commodity risk ,No breakdown by MKT_Risk,41.39256022,2520402,1,4,0
210,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,General risk,237.252820875,2520403,1,1,1
211,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,Specific risk,2.610795625,2520403,1,1,2
212,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,General risk,12.166367,2520404,1,2,1
213,2025-06-30,Piraeus,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,Specific risk,78.55622825,2520404,1,2,2
214,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520411,5,0,0
215,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,0,2520412,5,1,0
216,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,0,2520412,5,2,0
217,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,0,2520412,5,3,0
218,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0,2520412,5,4,0
219,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,0,2520413,5,1,1
220,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520413,5,1,2
221,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,General risk,0,2520414,5,2,1
222,2025-06-30,Piraeus,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,Specific risk,0,2520414,5,2,2
223,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520421,5,0,0
224,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,0,2520422,5,1,0
225,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Equities,No breakdown by MKT_Risk,0,2520422,5,2,0
226,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,0,2520422,5,3,0
227,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0,2520422,5,4,0
228,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,0,2520423,5,1,1
229,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520423,5,1,2
230,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,General risk,0,2520424,5,2,1
231,2025-06-30,Piraeus,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520424,5,2,2
232,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520431,5,0,0
233,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,0,2520432,5,1,0
234,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,0,2520432,5,2,0
235,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,0,2520432,5,3,0
236,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0,2520432,5,4,0
237,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,0,2520433,5,1,1
238,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520433,5,1,2
239,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk,IM,Equities,General risk,0,2520434,5,2,1
240,2025-06-30,Piraeus,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk,IM,Equities,Specific risk,0,2520434,5,2,2
241,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520441,5,0,0
242,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,0,2520442,5,1,0
243,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Equities,No breakdown by MKT_Risk,0,2520442,5,2,0
244,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,0,2520442,5,3,0
245,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0,2520442,5,4,0
246,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,0,2520443,5,1,1
247,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520443,5,1,2
248,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,General risk,0,2520444,5,2,1
249,2025-06-30,Piraeus,SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520444,5,2,2
250,2025-06-30,Piraeus,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520451,5,0,0
251,2025-06-30,Piraeus,INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520461,5,0,0
252,2025-06-30,Piraeus,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520471,5,0,0
253,2025-06-30,Piraeus,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520481,5,0,0
254,2025-06-30,Piraeus,ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,0,2520491,5,0,0
255,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT,SA,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,143.50798255,2520401,1,0,0
256,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT,IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,196.35914932,2520401,5,0,0
257,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Traded debt instruments,No breakdown by MKT_Risk,1.2291255,2520402,1,1,0
258,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Equities,No breakdown by MKT_Risk,53.24773448,2520402,1,2,0
259,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Foreign Exchange risk,No breakdown by MKT_Risk,89.03112257,2520402,1,3,0
260,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - by Product,SA,Commodity risk ,No breakdown by MKT_Risk,0,2520402,1,4,0
261,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,General risk,0,2520403,1,1,1
262,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk,SA,Traded debt instruments,Specific risk,1.2291255,2520403,1,1,2
263,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,General risk,0,2520404,1,2,1
264,2025-03-31,Alpha,TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk,SA,Equities,Specific risk,53.2477345,2520404,1,2,2
265,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,7.21313055,2520411,5,0,0
266,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,5.57897508,2520412,5,1,0
267,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,0.50162277,2520412,5,2,0
268,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,4.33002093,2520412,5,3,0
269,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0.00140812,2520412,5,4,0
270,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,5.57897508,2520413,5,1,1
271,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520413,5,1,2
272,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,General risk,0.50162277,2520414,5,2,1
273,2025-03-31,Alpha,VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk,IM,Equities,Specific risk,0,2520414,5,2,2
274,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,1.589714,2520421,5,0,0
275,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,1.412906,2520422,5,1,0
276,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Equities,No breakdown by MKT_Risk,0.121332,2520422,5,2,0
277,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,0.925231,2520422,5,3,0
278,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - by Product,IM,Commodity risk ,No breakdown by MKT_Risk,0.000189,2520422,5,4,0
279,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,General risk,1.412906,2520423,5,1,1
280,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk,IM,Traded debt instruments,Specific risk,0,2520423,5,1,2
281,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,General risk,0.121332,2520424,5,2,1
282,2025-03-31,Alpha,VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk,IM,Equities,Specific risk,0,2520424,5,2,2
283,2025-03-31,Alpha,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg),IM,No breakdown by MKT_Modprod,No breakdown by MKT_Risk,8.4956014,2520431,5,0,0
284,2025-03-31,Alpha,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Traded debt instruments,No breakdown by MKT_Risk,3.99134575,2520432,5,1,0
285,2025-03-31,Alpha,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Equities,No breakdown by MKT_Risk,1.50567056,2520432,5,2,0
286,2025-03-31,Alpha,SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product,IM,Foreign Exchange risk,No breakdown by MKT_Risk,7.07823583,2520432,5,3,0
